# Doors and gates whose open (or closed) form in the cache has an unrelated name.
# Each pair shares the same models, size and orientation; the second loc's first op is
# Close for an open form and Open for a closed form. Generated from the client cache by
# matching models; locs with a content group, category, multiloc or script are excluded.
# from<TAB>to
loc.kr_seers_doubledoorr	loc.kr_seers_open_doubledoorr
loc.kr_seers_open_doubledoorr	loc.kr_seers_doubledoorr
loc.kr_bankdoor_l	loc.kr_openbankdoor_l
loc.kr_openbankdoor_l	loc.kr_bankdoor_l
loc.kr_bankdoor_r	loc.kr_openbankdoor_r
loc.kr_openbankdoor_r	loc.kr_bankdoor_r
loc.kr_churchdoor_r	loc.kr_openchurchdoor_r
loc.kr_churchdoor_l	loc.kr_openchurchdoor_l
loc.kr_openchurchdoor_r	loc.kr_churchdoor_r
loc.kr_openchurchdoor_l	loc.kr_churchdoor_l
loc.kr_poordoor	loc.canifis_poh_doubledoorl_open
loc.kr_poordooropen	loc.picklock6
loc.kr_courthouse_double_door_l	loc.kr_courthouse_double_door_l_open
loc.kr_courthouse_double_door_l_open	loc.kr_courthouse_double_door_l
loc.kr_courthouse_double_door_r	loc.kr_courthouse_double_door_r_open
loc.kr_courthouse_double_door_r_open	loc.kr_courthouse_double_door_r
loc.kr_underground_jail_bars_gate	loc.kr_underground_jail_bars_gate_open
loc.kr_underground_jail_bars_gate_open	loc.kr_underground_jail_bars_gate
loc.kr_camelot_metalgateclosedl	loc.kr_camelot_metalgateopenl
loc.kr_camelot_metalgateclosedr	loc.kr_camelot_metalgateopenr
loc.kr_camelot_metalgateopenl	loc.kr_camelot_metalgateclosedl
loc.kr_camelot_metalgateopenr	loc.kr_camelot_metalgateclosedr
loc.murder_qip_metalgateclosedl	loc.murder_qip_metalgateopenl
loc.murder_qip_metalgateclosedr	loc.murder_qip_metalgateopenr
loc.murder_qip_metalgateopenl	loc.murder_qip_metalgateclosedl
loc.murder_qip_metalgateopenr	loc.murder_qip_metalgateclosedr
loc.wild_doubledoor_open_l_inactive	loc.wild_doubledoor_l
loc.kr_opendoubledoor_r	loc.kr_bankdoor_r
loc.wilderness_resource_gate	loc.akd_xamphur_prisongateopen
loc.deathly_poh_double_door	loc.deathly_poh_double_door_open
loc.deathly_poh_double_doorl	loc.deathly_poh_double_doorl_open
loc.deathly_poh_double_door_open	loc.deathly_poh_double_door
loc.deathly_poh_double_doorl_open	loc.deathly_poh_double_doorl
loc.vine_glass_house_door	loc.vine_glass_house_door_open
loc.vine_glass_house_door_m	loc.vine_glass_house_door_open_m
loc.vine_glass_house_door_open	loc.vine_glass_house_door
loc.vine_glass_house_door_open_m	loc.vine_glass_house_door_m
loc.archeuus_door_double_left_turquoise_open	loc.arcquest_tower_door_right
loc.archeuus_door_double_left_green_open	loc.arcquest_tower_door_right
loc.archeuus_door_double_left_red_open	loc.arcquest_tower_door_right
loc.archeuus_door_double_left_blue_open	loc.arcquest_tower_door_right
loc.archeuus_door_double_right_turquoise_open	loc.arcquest_tower_door_left
loc.archeuus_door_double_right_green_open	loc.arcquest_tower_door_left
loc.archeuus_door_double_right_red_open	loc.arcquest_tower_door_left
loc.archeuus_door_double_right_blue_open	loc.arcquest_tower_door_left
loc.mm2_platform_door	loc.ahoy_harbour_door_open
loc.mm2_thieving_door	loc.ahoy_harbour_door_open
loc.br_door_locked	loc.slice_outpost_openpoordoor
loc.hillgiant_boss_entrance_r	loc.akd_xamphur_prisongateopen
loc.hillgiant_boss_entrance_l	loc.mourning_prisondooropen
loc.hillgiant_boss_exit_r	loc.akd_xamphur_prisongateopen
loc.hillgiant_boss_exit_l	loc.mourning_prisondooropen
loc.tut2_survival_entry	loc.poordoor_open_vis
loc.tut2_survival_exit_l	loc.mourning_orchard_fencegate_open_l
loc.tut2_survival_exit_r	loc.mourning_orchard_fencegate_open_r
loc.tut2_nav_entry	loc.poordoor_open_vis
loc.mguild_door	loc.poordoor_open_vis
loc.mguild_door_inner1	loc.poordoor_open_vis
loc.mguild_door_inner2	loc.poordoor_open_vis
loc.castlewars_doubledoorl	loc.wild_doubledoor_open_l_inactive
loc.castlewars_doubledoorr	loc.kr_mansion_open_double_door_r
loc.shayzienquest_prisondoor_r	loc.akd_xamphur_prisongateopen
loc.shayzienquest_prisondoor_l	loc.mourning_prisondooropen
loc.gb_moss_door_in	loc.akd_xamphur_prisongateopen
loc.hosdun_west_door	loc.akd_xamphur_prisongateopen
loc.hosdun_east_door	loc.akd_xamphur_prisongateopen
loc.hosdun_burner_door	loc.akd_xamphur_prisongateopen
loc.poordoor_cross_vis	loc.poordoor_crossopen_vis
loc.poordoor_vis	loc.poordoor_open_vis
loc.poordoor_crossopen_vis	loc.poordoor_cross_vis
loc.poordoor_open_vis	loc.poordoor_vis
loc.sote_prison_door	loc.prisonbarsdoor_open
loc.plagueelenadoorshut_cross_vis	loc.poordoor_crossopen_vis
loc.plagueelenadoorshut_vis	loc.poordoor_open_vis
loc.prif_house_square_door_closed	loc.prif_house_square_door_open
loc.prif_house_square_door_open	loc.prif_house_square_door_closed
loc.hosidius_poh_doubledoor	loc.hosidius_poh_doubledoor_open
loc.hosidius_poh_doubledoor_open	loc.hosidius_poh_doubledoor
loc.hosidius_poh_doubledoorl	loc.hosidius_poh_doubledoorl_open
loc.twisted_poh_doubledoor	loc.twisted_poh_doubledoor_open
loc.twisted_poh_doubledoor_open	loc.twisted_poh_doubledoor
loc.twisted_poh_doubledoorl	loc.twisted_poh_doubledoorl_open
loc.twisted_poh_doubledoorl_open	loc.twisted_poh_doubledoorl
loc.slp_mansion_door_l	loc.kr_courthouse_double_door_r_open
loc.slp_mansion_door_r	loc.kr_courthouse_double_door_l_open
loc.tut2_nav_exit	loc.poordoor_open_vis
loc.tut2_quest_entry	loc.poordoor_open_vis
loc.tut2_mining_exit_l	loc.metalgateopenl
loc.tut2_mining_exit_r	loc.metalgateopenr
loc.tut2_combat_entry_l	loc.metalgateopenl
loc.tut2_combat_entry_r	loc.metalgateopenr
loc.tut2_bank_exit	loc.poordoor_open_vis
loc.tut2_prayer_exit_l	loc.kr_courthouse_double_door_l_open
loc.tut2_prayer_exit_r	loc.kr_courthouse_double_door_r_open
loc.myq5_prisoner_door	loc.prisonbarsdoor_open
loc.myq5_prisoner_door_2	loc.prisonbarsdoor_open
loc.darkm_poor_door_closed	loc.darkm_poor_door_open
loc.darkm_poor_door_open	loc.darkm_poor_door_closed
loc.darkm_prison_bars_door	loc.prisonbarsdoor_open
loc.darkm_middle_door_closed	loc.darkm_middle_door_open
loc.darkm_middle_door_open	loc.darkm_middle_door_closed
loc.darkm_rich_door_closed	loc.darkm_rich_door_open
loc.darkm_rich_door_open	loc.darkm_rich_door_closed
loc.slp_pub_door	loc.warguild_dooropen_armour_r
loc.slp_dungeon_door	loc.akd_rose_basement_door_open
loc.slp_dungeon_door_2	loc.akd_rose_basement_door_open
loc.wildy_hub_gate_l	loc.metalgateopenl
loc.wildy_hub_gate_r	loc.metalgateopenr
loc.hosidius_poh_doubledoorl_open	loc.hosidius_poh_doubledoorl
loc.con_contract_ardy_west_door_locked	loc.canifis_poh_doubledoorl_open
loc.porcine_spria_door	loc.poordoor_open_vis
loc.xmas2020_poh_doubledoor	loc.xmas2020_poh_doubledoor_open
loc.xmas2020_poh_doubledoor_open	loc.xmas2020_poh_doubledoor
loc.xmas2020_poh_doubledoorl	loc.xmas2020_poh_doubledoorl_open
loc.xmas2020_poh_doubledoorl_open	loc.xmas2020_poh_doubledoorl
loc.prisongate	loc.prisongateopen
loc.prisongateopen	loc.prisongate
loc.akd_rose_basement_door	loc.akd_rose_basement_door_open
loc.akd_rose_basement_door_open	loc.akd_rose_basement_door
loc.akd_xamphur_lab_gate_outer	loc.akd_xamphur_prisongateopen
loc.akd_xamphur_prisongate	loc.akd_xamphur_prisongateopen
loc.akd_xamphur_prisongateopen	loc.akd_xamphur_prisongate
loc.wallkit_shayzien_door01_l	loc.wallkit_shayzien_door01_double_l_open
loc.wallkit_shayzien_door01_l_open	loc.wallkit_shayzien_door01_double_l
loc.wallkit_shayzien_door01_r	loc.wallkit_shayzien_door01_double_r_open
loc.wallkit_shayzien_door01_r_open	loc.wallkit_shayzien_door01_double_r
loc.wallkit_shayzien_door01_l_reverse	loc.wallkit_shayzien_door01_double_l_open
loc.wallkit_shayzien_door01_l_reverse_open	loc.wallkit_shayzien_door01_double_r
loc.wallkit_shayzien_door01_r_reverse	loc.wallkit_shayzien_door01_double_r_open
loc.wallkit_shayzien_door01_r_reverse_open	loc.wallkit_shayzien_door01_double_l
loc.wallkit_shayzien_door01_double_l	loc.wallkit_shayzien_door01_double_l_open
loc.wallkit_shayzien_door01_double_l_open	loc.wallkit_shayzien_door01_double_l
loc.wallkit_shayzien_door01_double_r	loc.wallkit_shayzien_door01_double_r_open
loc.wallkit_shayzien_door01_double_r_open	loc.wallkit_shayzien_door01_double_r
loc.tobquest_crypt_inner_door	loc.akd_rose_basement_door_open
loc.kharidmetalgateclosedl_1op	loc.metalgateopenl
loc.kharidmetalgateclosedr_1op	loc.metalgateopenr
loc.kharidmetalgateclosedl_2op	loc.metalgateopenl
loc.kharidmetalgateclosedr_2op	loc.metalgateopenr
loc.fai_varrock_poor_door_open_flipped	loc.vmq1_bandit_door
loc.pvpa_access_gate_l_closed	loc.mourning_orchard_fencegate_open_l
loc.pvpa_access_gate_r_closed	loc.mourning_orchard_fencegate_open_r
loc.fai_falador_poor_door_flip	loc.canifis_poh_doubledoor_open
loc.fai_falador_poor_door_open_flip	loc.canifis_poh_doubledoor
loc.xmas2020_poh_doubledoor_inactive	loc.xmas2020_poh_doubledoor_open
loc.xmas2020_poh_doubledoorl_inactive	loc.xmas2020_poh_doubledoorl_open
loc.sotn_ghorrock_gate_1	loc.ghorrock_metal_gate_padlock_open
loc.sotn_ghorrock_gate_2	loc.ghorrock_metal_gate_padlock_open
loc.sotn_ghorrock_gate_3	loc.ghorrock_metal_gate_padlock_open
loc.ghorrock_metal_gate_closed	loc.ghorrock_metal_gate_open
loc.ghorrock_metal_gate_open	loc.ghorrock_metal_gate_closed
loc.ghorrock_metal_gate_padlock_closed	loc.ghorrock_metal_gate_padlock_open
loc.ghorrock_metal_gate_padlock_open	loc.ghorrock_metal_gate_padlock_closed
loc.lassar_locked_door_normal_closed_l	loc.lassar_locked_door_normal_open_l
loc.lassar_locked_door_normal_closed_r	loc.lassar_locked_door_normal_open_r
loc.lassar_locked_door_shadow_closed_l	loc.lassar_locked_door_shadow_open_l
loc.lassar_locked_door_shadow_closed_r	loc.lassar_locked_door_shadow_open_r
loc.lassar_door_closed	loc.lassar_door_open
loc.lassar_door_open	loc.lassar_door_closed
loc.lassar_door_closed_l	loc.lassar_door_open_l
loc.lassar_door_closed_r	loc.lassar_door_open_r
loc.lassar_door_open_l	loc.lassar_door_closed_l
loc.lassar_door_open_r	loc.lassar_door_closed_r
loc.lassar_door_closed_shadow	loc.lassar_door_open_shadow
loc.lassar_door_open_shadow	loc.lassar_door_closed_shadow
loc.lassar_door_closed_l_shadow	loc.lassar_door_open_l_shadow
loc.lassar_door_closed_r_shadow	loc.lassar_door_open_r_shadow
loc.lassar_door_open_l_shadow	loc.lassar_door_closed_l_shadow
loc.lassar_door_open_r_shadow	loc.lassar_door_closed_r_shadow
loc.lassar_door_closed_alt	loc.lassar_door_open_alt
loc.lassar_door_open_alt	loc.lassar_door_closed_alt
loc.lassar_door_closed_l_alt	loc.lassar_door_open_l_alt
loc.lassar_door_closed_r_alt	loc.lassar_door_open_r_alt
loc.lassar_door_open_l_alt	loc.lassar_door_closed_l_alt
loc.lassar_door_open_r_alt	loc.lassar_door_closed_r_alt
loc.dt2_lassar_church_gate	loc.akd_xamphur_prisongateopen
loc.dt2_hideout_prisongate	loc.akd_xamphur_prisongateopen
loc.dt2_ghorrock_cell_gate	loc.ghorrock_metal_gate_padlock_open
loc.dt2_ghorrock_gate_closed	loc.ghorrock_metal_gate_open
loc.dt2_ghorrock_padlock_gate_closed	loc.ghorrock_metal_gate_padlock_open
loc.dt2_ghorrock_gate_boss	loc.ghorrock_metal_gate_open
loc.dt2_ghorrock_medallion_gate	loc.ghorrock_metal_gate_open
loc.pog_gate_door	loc.akd_xamphur_prisongateopen
loc.pog_sewer_grate_door_open	loc.pog_sewer_grate_door_instance_closed
loc.vmq1_prisondoor	loc.akd_xamphur_prisongateopen
loc.vmq2_temple_gate	loc.akd_rose_basement_door_open
loc.varlamore_thieving_house_door_locked	loc.fortis_door_double_l_open
loc.fortis_door_l	loc.fortis_door_double_l_open
loc.fortis_door_l_open	loc.fortis_door_double_l
loc.fortis_door_r	loc.fortis_door_double_r_open
loc.fortis_door_r_open	loc.fortis_door_double_r
loc.fortis_door_l_reverse	loc.fortis_door_double_l_open
loc.fortis_door_l_reverse_open	loc.fortis_door_double_r
loc.fortis_door_r_reverse	loc.fortis_door_double_r_open
loc.fortis_door_r_reverse_open	loc.fortis_door_double_l
loc.fortis_door_double_l	loc.fortis_door_double_l_open
loc.fortis_door_double_l_noop	loc.fortis_door_double_l_open
loc.fortis_door_double_l_open	loc.fortis_door_double_l_noop
loc.fortis_door_double_r	loc.fortis_door_double_r_open
loc.fortis_door_double_r_noop	loc.fortis_door_double_r_open
loc.fortis_door_double_r_open	loc.fortis_door_double_r_noop
loc.prisonbarsgate_locked	loc.akd_rose_basement_door_open
loc.wallkit_easter24_door01_open_r	loc.vm_store_room_door
loc.wgs_prison_door_locked	loc.akd_rose_basement_door_open
loc.luc2_churchdoorl	loc.luc2_churchdoor_openl
loc.luc2_churchdoorr	loc.luc2_churchdoor_openr
loc.luc2_churchdoorl_inactive	loc.luc2_churchdoor_openl
loc.luc2_churchdoorr_inactive	loc.luc2_churchdoor_openr
loc.luc2_churchdoor_openl	loc.luc2_churchdoorl
loc.luc2_churchdoor_openr	loc.luc2_churchdoorr
loc.luc2_dwt_jailbars_gate_open	loc.luc2_darksquall_cell_door_closed
loc.vmq3_tower_door_locked_1op	loc.akd_xamphur_prisongateopen
loc.vmq3_tower_door_locked_2op	loc.akd_xamphur_prisongateopen
loc.doti_interrogation_door	loc.poordoor_open_vis
loc.fortis_door_l_locked	loc.fortis_door_double_l_open
loc.fortis_door_r_locked	loc.fortis_door_double_r_open
loc.canifis_poh_doubledoor	loc.canifis_poh_doubledoor_open
loc.canifis_poh_doubledoor_open	loc.canifis_poh_doubledoor
loc.canifis_poh_doubledoorl	loc.canifis_poh_doubledoorl_open
loc.canifis_poh_doubledoorl_open	loc.canifis_poh_doubledoorl
loc.civitas_poh_door_l	loc.civitas_poh_door_l_open
loc.civitas_poh_door_r	loc.civitas_poh_door_r_open
loc.civitas_poh_door_l_open	loc.civitas_poh_door_l
loc.civitas_poh_door_r_open	loc.civitas_poh_door_r
loc.vmq4_janus_house_front_door_right	loc.fortis_door_double_l_open
loc.vmq4_janus_house_front_door_left	loc.fortis_door_double_r_open
loc.vmq4_janus_house_puzzle_door	loc.fortis_door_double_r_open
loc.twilight_temple_metzli_chamber_entry	loc.fortis_door_double_l_open
loc.twilight_temple_door_closed	loc.fortis_door_double_l_open
loc.twilight_temple_door_open	loc.twilight_temple_metzli_chamber_entry
loc.port_roberts_cell_door_out	loc.prisongateopen
loc.wallkit_wooden01_default01_door	loc.wallkit_wooden01_default01_door_open
loc.wallkit_wooden01_default01_door_open	loc.wallkit_wooden01_default01_door
loc.wallkit_red_rock_door01_closed_r	loc.wallkit_red_rock_door01_open_r
loc.wallkit_red_rock_door01_closed_l	loc.wallkit_red_rock_door01_open_l
loc.wallkit_red_rock_door01_open_r	loc.wallkit_red_rock_door01_closed_r
loc.wallkit_red_rock_door01_open_l	loc.wallkit_red_rock_door01_closed_l
loc.wallkit_red_rock_door01_locked	loc.wallkit_red_rock_door01_open_l
